
LuaHypArc Wotlk Soundfiles ID List

Formatted by HalestormXV

ID--- File

2437 TaurenFemale_err_ammoonly02.wav 

2438 TaurenFemale_err_ammoonly02.wav 

2439 TaurenMale_err_ammoonly02.wav 

2440 TaurenMale_err_bagfull01.wav 

2441 TaurenFemale_err_bagfull01.wav 

2442 TaurenFemale_err_itemmaxcount01.wav 

2443 TaurenMale_err_itemmaxcount01.wav 

2444 TaurenMale_err_lootdidntkill01.wav 

2445 TaurenFemale_err_lootdidntkill01.wav 

2448 TaurenMale_err_lootdidntkill01.wav 

2449 TaurenFemale_err_lootdidntkill01.wav 

2452 TaurenMale_err_loottoofar02.wav 

2453 TaurenFemale_err_loottoofar02.wav 

2458 TaurenFemale_err_genericnotarget01.wav 

2459 TaurenMale_err_genericnotarget01.wav 

2462 TaurenFemale_err_notenoughmoney01.wav 

2463 TaurenMale_err_notenoughmoney01.wav 

2464 TaurenFemale_err_cantequiplevel02.wav 

2465 TaurenMale_err_cantequiplevel02.wav 

2466 TaurenMale_err_2h_skillnotfound03.wav 

2467 TaurenFemale_err_2h_skillnotfound03.wav 

2468 TaurenFemale_err_notequippable01.wav 

2469 TaurenMale_err_notequippable01.wav 

2470 TaurenFemale_err_genericnotarget01.wav 

2471 TaurenMale_err_genericnotarget01.wav 

2472 TaurenMale_err_outofrange02.wav 

2473 TaurenFemale_err_outofrange02.wav 

2474 TaurenFemale_err_potioncooldown01.wav 

2475 TaurenMale_err_potioncooldown01.wav 

2476 TaurenMale_err_proficiencyneeded01.wav 

2477 TaurenFemale_err_proficiencyneeded01.wav 

2478 TaurenFemale_err_mustequipitem02.wav 

2479 TaurenMale_err_mustequipitem02.wav 

2480 TaurenMale_err_abilitycooldown01.wav 

2481 TaurenFemale_err_abilitycooldown01.wav 

2482 TaurenFemale_err_cantuseitem01.wav 

2483 TaurenMale_err_cantuseitem01.wav 

2484 TaurenMale_err_chestinuse02.wav 

2485 TaurenFemale_err_chestinuse02.wav 

2488 TaurenMale_err_notenoughmoney01.wav 

2489 TaurenFemale_err_notenoughmoney01.wav 

2490 TaurenFemale_err_itemlocked01.wav 

2491 TaurenMale_err_itemlocked01.wav 

2494 TaurenFemale_err_outofrange02.wav 

2495 TaurenMale_err_outofrange02.wav 

2498 TaurenFemale_err_canttradesoulbounditem01.wav 

2499 TaurenMale_err_canttradesoulbounditem01.wav 

2502 TaurenFemale_err_itemlocked01.wav 

2503 TaurenMale_err_itemlocked01.wav 

2504 TaurenMale_err_guildpermissions01.wav 

2505 TaurenFemale_err_guildpermissions01.wav 

2506 HyenaAttackA.wav 

2507 HyenaWoundA.wav 

2508 HyenaWoundCrit.wav 

2509 HyenaPreAggroA.wav 

2510 HyenaPreAggroA.wav 

2511 HyenaAggroA.wav 

2512 SkeletonMageAttackA.wav 

2513 SkeletonMageWoundA.wav 

2514 SkeletonMageWoundCrit.wav 

2515 SkeletonMageDeathA.wav 

2516 SkeletonMagePreAggro.wav 

2517 SkeletonMageAggro.wav 

2518 HarvestGolemDeathStage1.wav 

2519 HarvestGolemDeathStage2.wav 

2520 SerpentTotemAttackA.wav 

2522 SerpentTotemWoundA.wav 

2523 DayForest01.mp3 

2524 DayEvilForest01.mp3 

2525 DayJungle01.mp3 

2526 NightBarrenDry01.mp3 

2527 DayMountain01.mp3 

2528 NightPlains01.mp3 

2529 DayVolcanic01.mp3 

2530 EnchantedForest05.mp3 

2532 stormwind05-zone.mp3 

2533 NightForest01.mp3 

2534 NightEvilForest01.mp3 

2535 DayJungle01.mp3 

2536 NightBarrenDry01.mp3 

2537 NightMountain01.mp3 

2538 NightPlains01.mp3 

2539 DayVolcanic01.mp3 

2540 EnchantedForest05.mp3 

2541 stormwind_intro-moment.mp3 

2544 UnyieldingWillTarget.wav 

2545 NullifyPoison.wav 

2546 FootstepsGiant01.wav 

2549 Flare.wav 

2550 FootstepFishA.wav 

2552 TotemBirthGenericA.wav 

2553 HarmUndeadAura.wav 

2555 TotemBirthGenericA.wav 

2556 SpiritArmorImpact.wav 

2557 CurseofTounges.wav 

2558 MAgeArmorImpact.wav 

2559 IceCast.wav 

2560 ShadowCast.wav 

2561 NatureCast.wav 

2562 HolyCast.wav 

2564 HumanFemale_err_noenergy01.wav 

2565 HumanFemale_err_norage01.wav 

2567 TaurenMale_err_noenergy01.wav 

2568 TaurenMale_err_norage01.wav 

2570 UndeadFemale_err_noenergy01.wav 

2571 UndeadFemale_err_norage01.wav 

2572 DwarfMale_err_norage01.wav 

2573 DwarfMale_err_noenergy01.wav 

2576 TrollMale_err_norage01.wav 

2577 TrollMale_err_noenergy01.wav 

2579 EntanglingRoots.wav 

2580 UnwrapGift.wav 

2581 HumanFemale_err_noammo05.wav 

2584 HumanFemale_err_spellcooldown01.wav 

2585 HumanFemale_err_cantlearnspell01.wav 

2586 HumanFemale_err_cantcreatehere03.wav 

2587 HumanFemale_err_notequippable01.wav 

2588 TaurenMale_err_noammo05.wav 

2591 TaurenMale_err_cantcreatehere03.wav 

2592 TaurenMale_err_notequippable01.wav 

2593 UndeadFemale_err_noammo05.wav 

2595 UndeadFemale_err_partyfull03.wav 

2597 UndeadFemale_err_cantlearnspell01.wav 

2599 UndeadFemale_err_cantcreatehere03.wav 

2600 UndeadFemale_err_notequippable01.wav 

2601 DwarfMale_err_noammo05.wav 

2603 DwarfMale_err_partyfull03.wav 

2605 DwarfMale_err_cantlearnspell01.wav 

2607 DwarfMale_err_cantcreatehere03.wav 

2608 DwarfMale_err_notequippable01.wav 

2609 TrollMale_err_noammo05.wav 

2611 TrollMale_err_cantlearnspell01.wav 

2613 TrollMale_err_cantcreatehere03.wav 

2614 TrollMale_err_notequippable01.wav 

2615 FaerieFire.wav 

2616 TaurenMale_err_cantlearnspell01.wav 

2617 Cripple.wav 

2618 HumanMale_err_noammo05.wav 

2620 HumanMale_err_partyfull03.wav 

2622 HumanMale_err_cantlearnspell01.wav 

2624 HumanMale_err_cantcreatehere03.wav 

2625 HumanMale_err_notequippable01.wav 

2626 HumanMale_err_norage01.wav 

2627 HumanMale_err_noenergy01.wav 

2629 UndeadMale_err_noammo05.wav 

2631 UndeadMale_err_partyfull03.wav 

2633 UndeadMale_err_cantlearnspell01.wav 

2635 UndeadMale_err_cantcreatehere03.wav 

2636 UndeadMale_err_notequippable01.wav 

2637 UndeadMale_err_norage01.wav 

2638 UndeadMale_err_noenergy01.wav 

2640 NightElfMale_err_noammo05.wav 

2642 NightElfMale_err_partyfull03.wav 

2644 NightElfMale_err_cantlearnspell01.wav 

2646 NightElfMale_err_cantcreatehere03.wav 

2647 NightElfMale_err_notequippable01.wav 

2648 NightElfMale_err_norage01.wav 

2649 NightElfMale_err_noenergy01.wav 

2651 GiraffeAttackA.wav 

2652 GiraffeWoundA.wav 

2653 GiraffeWoundCrit.wav 

2654 GiraffeDeathA.wav 

2655 GiraffePreAggroA.wav 

2656 GiraffeAggroA.wav 

2657 NightElfFemale_err_noammo05.wav 

2659 NightElfFemale_err_partyfull03.wav 

2661 NightElfFemale_err_cantlearnspell01.wav 

2663 NightElfFemale_err_cantcreatehere03.wav 

2664 NightElfFemale_err_notequippable01.wav 

2665 NightElfFemale_err_norage01.wav 

2666 NightElfFemale_err_noenergy01.wav 

2668 HumanMaleHelp01.wav 

2669 HumanMaleIncoming01.wav 

2670 HumanMaleCharge01.wav 

2671 HumanMaleFlee01.wav 

2672 HumanMaleAttackMyTarget01.wav 

2673 HumanMaleOutOfMana01.wav 

2674 HumanMaleFollowMe01.wav 

2675 HumanMaleWaitHere01.wav 

2676 HumanMaleHealMe01.wav 

2677 HumanMaleCheer01.wav 

2678 HumanMaleOpenFire01.wav 

2679 HumanMaleRaspberry01.wav 

2680 HumanFemaleHelp01.wav 

2681 HumanFemaleIncoming01.wav 

2682 HumanFemaleCharge01.wav 

2683 HumanFemaleFlee01.wav 

2684 HumanFemaleAttackMyTarget01.wav 

2685 HumanFemaleOutOfMana01.wav 

2686 HumanFemaleFollowMe01.wav 

2687 HumanFemaleWaitHere01.wav 

2688 HumanFemaleHealMe01.wav 

2689 HumanFemaleCheer01.wav 

2690 HumanFemaleOpenFire01.wav 

2691 HumanFemaleRaspberry01.wav 

2692 OrcMaleHelp01.wav 

2693 OrcMaleIncoming01.wav 

2694 OrcMaleCharge01.wav 

2695 OrcMaleFlee01.wav 

2696 OrcMaleAttackMyTarget01.wav 

2697 OrcMaleOutOfMana01.wav 

2698 OrcMaleFollowMe01.wav 

2699 OrcMaleWaitHere01.wav 

2700 OrcMaleHealMe01.wav 

2701 OrcMaleCheer01.wav 

2702 OrcMaleOpenFire01.wav 

2703 OrcMaleRaspberry01.wav 

2704 OrcFemaleHelp01.wav 

2705 OrcFemaleIncoming01.wav 

2706 OrcFemaleCharge01.wav 

2707 OrcFemaleFlee01.wav 

2708 OrcFemaleAttackMyTarget01.wav 

2709 OrcFemaleOutOfMana01.wav 

2710 OrcFemaleFollowMe01.wav 

2711 OrcFemaleWaitHere01.wav 

2712 OrcFemaleHealMe01.wav 

2713 OrcFemaleCheer01.wav 

2714 OrcFemaleOpenFire01.wav 

2715 OrcFemaleRaspberry01.wav 

2716 DwarfMaleHelp01.wav 

2717 DwarfMaleIncoming01.wav 

2718 DwarfMaleCharge01.wav 

2719 DwarfMaleFlee01.wav 

2720 DwarfMaleAttackMyTarget01.wav 

2721 DwarfMaleOutOfMana01.wav 

2722 DwarfMaleFollowMe01.wav 

2723 DwarfMaleWaitHere01.wav 

2724 DwarfMaleHealMe01.wav 

2725 DwarfMaleCheer01.wav 

2726 DwarfMaleOpenFire01.wav 

2727 DwarfMaleRaspberry01.wav 

2728 DwarfFemaleHelp01.wav 

2729 DwarfFemaleIncoming01.wav 

2730 DwarfFemaleCharge01.wav 

2731 DwarfFemaleFlee01.wav 

2732 DwarfFemaleAttackMyTarget01.wav 

2733 DwarfFemaleOutOfMana01.wav 

2734 DwarfFemaleFollowMe01.wav 

2735 DwarfFemaleWaitHere01.wav 

2736 DwarfFemaleHealMe01.wav 

2737 DwarfFemaleCheer01.wav 

2738 DwarfFemaleOpenFire01.wav 

2739 DwarfFemaleRaspberry01.wav 

2740 NightElfMaleHelp01.wav 

2741 NightElfMaleIncoming01.wav 

2742 NightElfMaleCharge01.wav 

2743 NightElfMaleFlee01.wav 

2744 NightElfMaleAttackMyTarget01.wav 

2745 NightElfMaleOutOfMana01.wav 

2746 NightElfMaleFollowMe01.wav 

2747 NightElfMaleWaitHere01.wav 

2748 NightElfMaleHealMe01.wav 

2749 NightElfMaleCheer01.wav 

2750 NightElfMaleOpenFire01.wav 

2751 NightElfMaleRaspberry01.wav 

2752 NightElfFemaleHelp01.wav 

2753 NightElfFemaleIncoming01.wav 

2754 NightElfFemaleCharge01.wav 

2755 NightElfFemaleFlee01.wav 

2756 NightElfFemaleAttackMyTarget01.wav 

2757 NightElfFemaleOutOfMana01.wav 

2758 NightElfFemaleFollowMe01.wav 

2759 NightElfFemaleWaitHere01.wav 

2760 NightElfFemaleHealMe01.wav 

2761 NightElfFemaleCheer01.wav 

2762 NightElfFemaleOpenFire01.wav 

2763 NightElfFemaleRaspberry01.wav 

2764 UndeadMaleHelp01.wav 

2765 UndeadMaleIncoming01.wav 

2766 UndeadMaleCharge01.wav 

2767 UndeadMaleFlee01.wav 

2768 UndeadMaleAttackMyTarget01.wav 

2769 UndeadMaleOutOfMana01.wav 

2770 UndeadMaleFollowMe01.wav 

2771 UndeadMaleWaitHere01.wav 

2772 UndeadMaleHealMe01.wav 

2773 UndeadMaleCheer01.wav 

2774 UndeadMaleOpenFire01.wav 

2775 UndeadMaleRaspberry01.wav 

2776 UndeadFemaleHelp01.wav 

2777 UndeadFemaleIncoming01.wav 

2778 UndeadFemaleCharge01.wav 

2779 UndeadFemaleFlee01.wav 

2780 UndeadFemaleAttackMyTarget01.wav 

2781 UndeadFemaleOutOfMana01.wav 

2782 UndeadFemaleFollowMe01.wav 

2783 UndeadFemaleWaitHere01.wav 

2784 UndeadFemaleHealMe01.wav 

2785 UndeadFemaleCheer01.wav 

2786 UndeadFemaleOpenFire01.wav 

2787 UndeadFemaleRaspberry01.wav 

2788 TaurenMaleHelp01.wav 

2789 TaurenMaleIncoming01.wav 

2790 TaurenMaleCharge01.wav 

2791 TaurenMaleFlee01.wav 

2792 TaurenMaleAttackMyTarget01.wav 

2793 TaurenMaleOutOfMana01.wav 

2794 TaurenMaleFollowMe01.wav 

2795 TaurenMaleWaitHere01.wav 

2796 TaurenMaleHealMe01.wav 

2797 TaurenMaleCheer01.wav 

2799 TaurenMaleOpenFire01.wav 

2800 TaurenMaleRaspberry01.wav 

2801 TaurenFemaleHelp01.wav 

2802 TaurenFemaleIncoming01.wav 

2803 TaurenFemaleCharge01.wav 

2804 TaurenFemaleFlee01.wav 

2805 TaurenFemaleAttackMyTarget01.wav 

2806 TaurenFemaleOutOfMana01.wav 

2807 TaurenFemaleFollowMe01.wav 

2808 TaurenFemaleWaitHere01.wav 

2809 TaurenFemaleHealMe01.wav 

2810 TaurenFemaleCheer01.wav 

2811 TaurenFemaleOpenFire01.wav 

2812 TaurenFemaleRaspberry01.wav 

2826 GnomeMaleHelp01.wav 

2827 GnomeMaleIncoming01.wav 

2828 GnomeMaleCharge01.wav 

2829 GnomeMaleFlee01.wav 

2830 GnomeMaleAttackMyTarget01.wav 

2831 GnomeMaleOutOfMana01.wav 

2832 GnomeMaleFollowMe01.wav 

2833 GnomeMaleWaitHere01.wav 

2834 GnomeMaleHealMe01.wav 

2835 GnomeMaleCheer01.wav 

2836 GnomeMaleOpenFire01.wav 

2837 GnomeMaleRaspberry01.wav 

2838 GnomeFemaleHelp01.wav 

2839 GnomeFemaleIncoming01.wav 

2840 GnomeFemaleCharge01.wav 

2841 GnomeFemaleFlee01.wav 

2842 GnomeFemaleAttackMyTarget01.wav 

2843 GnomeFemaleOutOfMana01.wav 

2844 GnomeFemaleFollowMe01.wav 

2845 GnomeFemaleWaitHere01.wav 

2846 GnomeFemaleHealMe01.wav 

2847 GnomeFemaleCheer01.wav 

2848 GnomeFemaleOpenFire01.wav 

2849 DwarfMaleRaspberry01.wav 

2850 TrollMaleHelp01.wav 

2851 TrollMaleIncoming01.wav 

2852 TrollMaleCharge01.wav 

2853 TrollMaleFlee01.wav 

2854 TrollMaleAttackMyTarget01.wav 

2855 TrollMaleOutOfMana01.wav 

2856 TrollMaleFollowMe01.wav 

2857 TrollMaleWaitHere01.wav 

2858 TrollMaleHealMe01.wav 

2859 TrollMaleCheer01.wav 

2860 TrollMaleOpenFire01.wav 

2861 TrollMaleRaspberry01.wav 

2862 TrollFemaleHelp01.wav 

2863 TrollFemaleIncoming01.wav 

2864 TrollFemaleCharge02.wav 

2865 TrollFemaleFlee01.wav 

2866 TrollFemaleAttackMyTarget01.wav 

2867 TrollFemaleOutOfMana01.wav 

2868 TrollFemaleFollowMe01.wav 

2869 TrollFemaleWaitHere01.wav 

2870 TrollFemaleHealMe01.wav 

2871 TrollFemaleCheer01.wav 

2872 TrollFemaleOpenFire01.wav 

2873 TrollFemaleRaspberry01.wav 

2874 SerpentTotemAttackA.wav 

2876 Dispel_Low_Base.wav 

2877 GnomeMale_err_noammo05.wav 

2881 GnomeMale_err_partyfull03.wav 

2882 GnomeMale_err_cantlearnspell01.wav 

2884 GnomeMale_err_cantcreatehere03.wav 

2885 GnomeMale_err_notequippable01.wav 

2886 GnomeMale_err_norage01.wav 

2887 GnomeMale_err_noenergy01.wav 

2889 DwarfFemale_err_noammo05.wav 

2891 DwarfFemale_err_partyfull03.wav 

2893 DwarfFemale_err_cantlearnspell01.wav 

2895 DwarfFemale_err_cantloot01.wav 

2896 DwarfFemale_err_cantcreatehere03.wav 

2897 DwarfFemale_err_notequippable01.wav 

2898 DwarfFemale_err_norage01.wav 

2899 DwarfFemale_err_noenergy01.wav 

2901 orgrimmar02-zone.mp3 

2902 orgrimmar01-moment.mp3 

2903 GnomeFemale_err_noammo05.wav 

2905 GnomeFemale_err_partyfull03.wav 

2907 GnomeFemale_err_cantlearnspell01.wav 

2909 GnomeFemale_err_cantcreatehere03.wav 

2910 GnomeFemale_err_notequippable01.wav 

2911 GnomeFemale_err_norage01.wav 

2912 GnomeFemale_err_noenergy01.wav 

2914 TaurenFemale_err_noammo05.wav 

2916 TaurenFemale_err_partyfull03.wav 

2918 TaurenFemale_err_cantlearnspell01.wav 

2920 TaurenFemale_err_cantcreatehere03.wav 

2921 TaurenFemale_err_notequippable01.wav 

2922 TaurenFemale_err_norage01.wav 

2923 TaurenFemale_err_noenergy01.wav 

2925 DwarfFemaleMainAttackA.wav 

2926 DwarfFemaleMainWoundA.wav 

2927 DwarfFemaleMainWoundCritA.wav 

2928 DwarfFemaleMainDeathA.wav 

2929 DwarfMaleMainAttackA.wav 

2930 DwarfMaleMainWoundA.wav 

2931 DwarfMaleMainWoundCritA.wav 

2932 DwarfMaleMainDeathA.wav 

2933 NightElfFemaleMainAttackA.wav 

2934 NightElfFemaleMainWoundB.wav 

2935 NightElfFemaleMainWoundCritA.wav 

2936 NightElfFemaleMainDeath.wav 

2937 HumanFeamleMainAttackA.wav 

2938 HumanFeamleMainWoundA.wav 

2939 HumanFeamleMainWoundCritA.wav 

2940 HumanFeamleMainDeathA.wav 

2941 HumanMaleMainAttackA.wav 

2942 HumanMaleMainWoundA.wav 

2943 HumanMaleMainWoundCritA.wav 

2944 HumanMaleMainDeathA.wav 

2945 OrcMale_err_noammo05.wav 

2947 OrcMale_err_partyfull03.wav 

2949 OrcMale_err_cantlearnspell01.wav 

2951 OrcMale_err_cantcreatehere03.wav 

2952 OrcMale_err_notequippable01.wav 

2953 OrcMale_err_norage01.wav 

2954 OrcMale_err_noenergy01.wav 

2956 NightElfMaleMainAttackA.wav 

2957 NightElfMaleMainWoundA.wav 

2958 NightElfMaleMainWoundCritA.wav 

2959 NightElfMaleMainDeath.wav 

2960 OrcFemaleMainAttackA.wav 

2961 OrcFemaleMainWoundA.wav 

2962 OrcFemale_err_noammo05.wav 

2964 OrcFemale_err_partyfull03.wav 

2966 OrcFemale_err_cantlearnspell01.wav 

2968 OrcFemale_err_cantcreatehere03.wav 

2969 OrcFemale_err_notequippable01.wav 

2970 OrcFemale_err_norage01.wav 

2971 OrcFemale_err_noenergy01.wav 

2973 TrollFemale_err_noammo05.wav 

2975 TrollFemale_err_partyfull03.wav 

2977 TrollFemale_err_cantlearnspell01.wav 

2979 TrollFemale_err_cantcreatehere03.wav 

2980 TrollFemale_err_notequippable01.wav 

2981 TrollFemale_err_norage01.wav 

2982 TrollFemale_err_noenergy01.wav 

2984 PutDownMeat.wav 

2985 HumanFemale_err_partyfull03.wav 

2986 TaurenMale_err_partyfull03.wav 

2987 TaurenMale_err_partyfull03.wav 

2988 UnarmedAttackSmallA.wav 

2990 haunted01.mp3 

2991 FrogWoundA.wav 

2992 FrogDeathA.wav 

3011 FireMissileLoop.wav 

3012 HolyMissileLoop.wav 

3013 IceMissileLoop.wav 

3014 NAtureMissileLoop.wav 

3015 ShadowMissileLoop.wav 

3031 RoachDeath.wav 

3036 PolyMorphPig.wav 

3037 PolyMorphChicken.wav 

3051 SenseDemons.wav 

3052 LavaStreamLoop.wav 

3071 RecklessnessTarget.wav 

3072 LavaPoolLoop.wav 

3073 SlowTaget.wav 

3074 FireWardTarget.wav 

3075 FrostWardTarget.wav 

3076 FrostNova.wav 

3077 Flamestrike.wav 

3078 DeadmineDoor01Open.wav 

3079 DeadmineDoor01Destroy.wav 

3080 DeadmineDoor02open.wav 

3081 iTellMessage.wav 

3083 PutDownWater_Liquid01.wav 

3084 PutDownGems.wav 

3085 ShadowWordPainTarget.wav 

3086 MindRotTarget.wav 

3087 LifeDrainLoop.wav 

3088 TurnUndeadTarget.wav 

3089 SpiritWolf.wav 

3090 ThunderClap.wav 

3091 SwingWeaponSpecialWarriorA.wav 

3092 MaimImpact.wav 

3093 WriteQuestA.wav 

3094 ShieldWallTarget.wav 

3111 SavageBlowTarget.wav 

3112 CleaveTarget.wav 

3113 BattleShoutTarget.wav 

3114 SpellBreakTarget.wav 

3116 HolyProtection.wav 

3133 ExecuteTarget.wav 

3134 RendTarget.wav 

3135 BloodBoil.wav 

3136 PreCastMageLow.wav 

3155 Renew.wav 

3156 ShadowWordFumble.wav 

3175 MapPing.wav 

3176 BiteMediumA.wav 

3177 HolyBolt.wav 

3178 BeastSoothe.wav 

3181 RainOfFireImpact01.wav 

3182 FrostNovaStateEnd.wav 

3183 SummonNightmare.wav 

3184 SharkAttackVar1A.wav 

3185 SharkWound1.wav 

3186 SharkWound1.wav 

3187 SharkDeath1.wav 

3188 SharkAttackVar1A.wav 

3189 SharkAttackVar2A.wav 

3190 iAbilitiesOpenA.wav 

3191 iAbilitiesCloseA.wav 

3192 SoulFunnel.wav 

3201 iQuestUpdate.wav 

3202 m1hAxeHitWood1A.wav 

3203 m1hAxeHitWood1CritA.wav 

3204 m2hAxeHitWood1A.wav 

3205 m2hAxeHitWood1CritA.wav 

3206 m1hAxeHitStone1A.wav 

3207 m1hAxeHitStone1Crit.wav 

3208 m2hAxeHitStone1A.wav 

3209 m2hAxeHitStone1CritA.wav 

3210 Ethereal1H1.wav 

3211 Ethereal2H1.wav 

3212 Ethereal2H1.wav 

3213 HolyBolt.wav 

3215 Disarm.wav 

3216 Taunt.wav 

3217 Strike.wav 

3218 DecisiveStrike.wav 

3219 ShadowWard.wav 

3220 DemonBreath.wav 

3221 HolyWard.wav 

3222 ChallengingShout.wav 

3223 Swipe.wav 

3224 EntanglingRootsEndState.wav 

3225 Thorns.wav 

3226 Teleport.wav 

3227 CounterSpell.wav 

3228 ThrowNet.wav 

3229 Rejuvenation.wav 

3230 2hMaceMetalHitFlesh1a.wav 

3231 Fear.wav 

3240 CampFireSmallLoop.wav 

3241 BannerNormalA.wav 

3242 AlchemySetLoop.wav 

3243 AlchemySetLoop.wav 

3244 CampFireLargeLoop.wav 

3245 ElvenFountainSmallA.wav 

3246 FlameCircleLoop.wav 

3247 FlyBuzzLoop.wav 

3248 FountainSmallMediumLoop.wav 

3249 GnomeHutMachineryLoop.wav 

3250 StoneTalonWaterWheelLoop.wav 

3251 TaurenWindMillLArge.wav 

3252 TaurenWindMilRegularlLoop.wav 

3253 UndeadCampfireLArge.wav 

3254 UndeadCampfireMedium.wav 

3255 UndeadCampfireSmall.wav 

3256 WeaponLoop.wav 

3257 Flare.wav 

3258 AbolishMagic.wav 

3259 PathFinding.wav 

3260 WoodenShieldBlock1.wav 

3261 MetalShieldBlock1.wav 

3262 WoodenShieldBlock1.wav 

3263 MetalShieldBlock1.wav 

3264 EviscerateTarget.wav 

3265 DwarfFemaleMainJump.wav 

3266 DwarfFemaleMainLand.wav 

3267 DwarfMaleMainJump.wav 

3268 DwarfMaleMainLand.wav 

3269 GnomeFemaleMainAttackA.wav 

3270 GnomeFemaleMainWoundA.wav 

3271 GnomeFemaleMainWoundCritA.wav 

3272 GnomeFemaleMainDeathA.wav 

3273 GnomeFemaleMainJump.wav 

3274 GnomeFemaleMainLand.wav 

3275 GnomeMaleMainAttackA.wav 

3276 GnomeMaleMainWoundA.wav 

3277 GnomeMaleMainWoundCrit.wav 

3278 GnomeMaleMainDeathA.wav 

3279 GnomeMaleMainJump.wav 

3280 GnomeMaleMainLand.wav 

3281 HumanFeamleMainJump.wav 

3282 HumanFeamleMainLand.wav 

3283 HumanMaleMainJump.wav 

3284 HumanMaleMainLand.wav 

3285 NightElfFemaleMainJump.wav 

3286 NightElfFemaleMainLand.wav 

3287 NightElfMaleMainJump.wav 

3288 NightElfMaleMainLand.wav 

3289 OrcFemaleMainJump.wav 

3290 OrcFemaleMainLand.wav 

3291 OrcMaleMainJump.wav 

3292 OrcMaleMainLand.wav 

3293 UndeadFemaleFinalJump.wav 

3294 UndeadFemaleFinalLand.wav 

3295 UndeadMaleMainJump.wav 

3296 UndeadMaleMainLand.wav 

3297 TaurenFemaleFinalJump.wav 

3298 TaurenFemaleFinalLand.wav 

3299 TaurenMaleMainJump.wav 

3300 TaurenMaleMainLand.wav 

3301 TrollFemalMainAttackA.wav 

3302 TrollFemalMainWoundA.wav 

3303 TrollFemalMainWoundCrit.wav 

3304 TrollFemalMainDeath.wav 

3305 TrollFemalMainJump.wav 

3306 TrollFemalMainLand.wav 

3307 TrollMaleMainAttackA.wav 

3308 TrollMaleMainWoundA.wav 

3309 TrollMaleMainWoundCritA.wav 

3310 TrollMaleMainDeath.wav 

3311 TrollMaleMainJump.wav 

3312 TrollMaleMainLand.wav 

3313 GougeTarget.wav 

3314 InnerFireA.wav 

3315 AstralRecall.wav 

3316 Purge.wav 

3317 FireResistance.wav 

3318 WeaponLoop.wav 

3319 BeastCall.wav 

3320 Exorcism.wav 

3321 HealingAura.wav 

3322 RetributionAura.wav 

3323 Kidneyshot.wav 

3324 Vanish.wav 

3325 Stealth.wav 

3326 ChallengingRoar.wav 

3327 FarsightLoop.wav 

3328 ResistanceAura.wav 

3329 FistOfJustice.wav 

3330 HeroricLeap.wav 

3331 NatureResistance.wav 

3332 FriendJoin.wav 

3333 ArcaneMissileImpact1a.wav 

3334 AbsorbGetHitA.wav 

3335 EyeOfKilroggStandLoop.wav 

3336 EyeOfKilroggRunLoop.wav 

3337 EyeOfKilroggDeath.wav 

3338 BullWhipHit1.wav 

3339 BullRush.wav 

3341 CryptFiendAttackA.wav 

3342 CryptFiendWoundA.wav 

3343 CryptFiendWoundCrit.wav 

3344 CryptFiendDeathA.wav 

3345 CryptFiendPreAggro.wav 

3346 CryptFiendAggro.wav 

3347 CampFireSmallLoop.wav 

3349 WispLoop01.wav 

3350 WispLoop01.wav 

3351 BeastTaming.wav 

3353 DrowningLoop.wav 

3354 FishCast.wav 

3355 FishingBobber_ver2_1.wav 

3358 UndeadNarration.mp3 

3359 DrowningLoop.wav 

3360 DeadmineDoor01Open.wav 

3362 DeadmineDoor02Open.wav 

3363 DeadmineDoor01Destroy.wav 

3364 FelBatAttackA.wav 

3365 FelBatWohndC.wav 

3366 FelBatWoundCrit.wav 

3367 FelBatDeath.wav 

3368 FelBatpreAggro.wav 

3369 FelBatAggro.wav 

3370 GiantWingFlap1.wav 

3371 iAbilitiesOpenA.wav 

3372 iAbilitiesCloseA.wav 

3373 iDrinking1.wav 

3374 iEating1.wav 

3375 EntDeathVar2.wav 

3376 GnomeMachineLoop.wav 

3377 NightElfStreetLampLoop.wav 

